"id","title","link","pubDate","desc"
"IE367","flexi fare withdrawn in certain sections of 2 shatabdi trains","http://indianexpress.com/article/india/flexi-fare-withdrawn-in-certain-sections-of-2-shatabdi-trains-4435912/","Mon, 19 Dec 2016 17:10:32 +0000","the sections on which concession is being offered are ajmer jaipur jaipur kishangarh and mysore bengaluru the flexi fare system shall not be applicable for these sections of these trains"
"IE368","digital payment mechanisms will give rise to vexed legal issues cji thakur","http://indianexpress.com/article/india/digital-payment-mechanisms-will-give-rise-to-vexed-legal-issues-cji-4435941/","Mon, 19 Dec 2016 17:06:35 +0000","thakur also said that the judiciary in this country must to the last man remain committed to doing its best despite the daunting task before it"
"IE369","deposit banned notes in one go to escape queries arun jaitley","http://indianexpress.com/article/india/deposit-banned-notes-demonetisation-in-one-go-to-escape-queries-arun-jaitley-4435929/","Mon, 19 Dec 2016 16:51:44 +0000","with a view to curtail queues at banks holders are encouraged to deposit the entire holding in one go rather than going repeatedly"
"IE370","corruption has increased after demonetisation arvind kejriwal","http://indianexpress.com/article/india/corruption-has-increased-after-demonetisation-arvind-kejriwal-4435904/","Mon, 19 Dec 2016 16:49:53 +0000","the delhi chief minister also claimed that since demonetisation several cases of corruption have come to light"
"IE371","tamil nadu yet to make employer contribution under nps pfrda","http://indianexpress.com/article/india/tamil-nadu-yet-to-make-employer-contribution-under-nps-pfrda-4435917/","Mon, 19 Dec 2016 16:45:52 +0000","many state governments have also adopted the nps for their employees who joined on or after the cut off date"
"IE372","confer bharat ratna on jayalalithaa cm panneerselvam urges pm modi","http://indianexpress.com/article/india/bharat-ratna-jayalalithaa-modi-tamil-nadu-aiadmk-paneerselvam4435913/","Mon, 19 Dec 2016 16:37:47 +0000","permission for installation of a life sized statue of the departed leader on the parliament premises has also been sought panneerselvam said"
"IE373","rajasthan tribal leader vows support for disgruntled bjp leader ghanshyam tiwari","http://indianexpress.com/article/india/rajasthan-tribal-leader-vows-support-for-disgruntled-bjp-leader-ghanshyam-tiwari-4435888/","Mon, 19 Dec 2016 16:35:19 +0000","on the sidelines of the event meena rubbished allegations of rape against him saying the government should get my narco test done"
"IE374","process to extradite masood azhar will begin soon kiren rijiju","http://indianexpress.com/article/india/pathankot-process-to-extradite-masood-azhar-will-begin-soon-rijiju-4435890/","Mon, 19 Dec 2016 16:32:42 +0000","rijiju termed the filing of the charge sheet at the nia court at panchkula as a huge break through"
"IE375","sushma swaraj discharged from aiims says doctors lived upto the reputation","http://indianexpress.com/article/india/sushma-swaraj-discharges-from-aiims-says-doctors-lived-upto-the-reputation/","Mon, 19 Dec 2016 16:23:25 +0000","i am grateful to the dedicated team of doctors srs sisters technicians and staff of aiims they have lived up to the reputation of aiims swaraj tweeted after being discharged"
"IE376","hopeful that teesta treaty will be a reality h t imam","http://indianexpress.com/article/india/hopeful-that-teesta-treaty-will-be-a-reality-h-t-imam-4435873/","Mon, 19 Dec 2016 16:21:15 +0000","the political adviser to bangladesh prime minister sheikh hasina said his country is hopeful that the teesta water sharing treaty with india will become a reality in future"
"IE377","violence spreads to senapati district manipur cm appeals for calm","http://indianexpress.com/article/india/violence-spreads-to-senapati-district-manipur-cm-appeals-for-calm-4435883/","Mon, 19 Dec 2016 16:17:59 +0000","in a message the chief minister appealed for peace and harmony among different ethnic groups of the state"
"IE378","government allows use of old notes for tax payment under pmgky","http://indianexpress.com/article/india/government-allows-use-of-old-notes-for-tax-payment-under-pmgky-4435870/","Mon, 19 Dec 2016 16:11:50 +0000","a quarter of the amount can be deposited in cash in the non interest rate bearing pmgk deposit scheme 2016"
"IE379","bibek debroy says too early to calculate demonetisation effects","http://indianexpress.com/article/india/demonetisation-effects-niti-aayog-4435868/","Mon, 19 Dec 2016 16:05:30 +0000","alleging that demonetisation was a monumental mismanagement former pm manmohan singh had earlier said that gdp of the country can decline about two percent as a result of this move"
"IE380","fresh turmoil in delhi commission for women","http://indianexpress.com/article/india/fresh-turmoil-in-delhi-commission-for-women-4435867/","Mon, 19 Dec 2016 16:03:42 +0000","earlier this month cm arvind kejriwal had directed chief secretary m m kutty and maliwal not to allow kaur to function as dcw member secretary"
"IE381","more dams like tehri wont be built uma bharti","http://indianexpress.com/article/india/more-dams-like-tehri-wont-be-built-uma-bharti-4435869/","Mon, 19 Dec 2016 16:02:44 +0000","bharti claimed that bhagirathi river on which tehri dam is built is trapped and a team is working on releasing a stream of the river which is a headstream of the ganga"
"IE382","police opposes in delhi high court perjury plea against ex jnusu president","http://indianexpress.com/article/india/police-opposes-in-delhi-high-court-perjury-plea-against-ex-jnusu-president-4435865/","Mon, 19 Dec 2016 15:59:45 +0000","in his plea petitioner prashant kumar umrao has contended that the professor had wrongly vouched on oath that kanhaiya was not involved in any anti national activity and that he was a man of proper conduct"
"IE383","census more married women go out for work than unmarried women","http://indianexpress.com/article/india/census-more-married-women-go-out-for-work-than-unmarried-women/","Mon, 19 Dec 2016 15:52:01 +0000","according to the 2011 census data released recently in the child bearing age group 41 per cent married women go out for work in comparison to 27 per cent of unmarried women"
"IE384","ajay chautala seeks transfer of da case to another court","http://indianexpress.com/article/india/ajay-chautala-seeks-transfer-of-da-case-to-another-court-4435856/","Mon, 19 Dec 2016 15:45:41 +0000","the court is currently recording evidence in the da case in which ajay son of former haryana chief minister and inld chief om prakash chautala are facing trial"
"IE385","laxmi remark row cong ncp seek action against raosaheb danve","http://indianexpress.com/article/india/laxmi-remark-row-cong-ncp-seek-action-against-raosaheb-danve-4435830/","Mon, 19 Dec 2016 15:37:14 +0000","danve told pti today the complaint of alleged violation of model code of conduct against him is politically motivated"
"IE386","singur verdict comes as a shot in the arm for mamata banerjee","http://indianexpress.com/article/india/singur-verdict-comes-as-a-shot-in-the-arm-for-mamata-banerjee-4435836/","Mon, 19 Dec 2016 15:33:51 +0000","the verdict which ordered that land acquired for the abandoned tata motors plant be returned back to the farmers would thwart the possibility of any entrepreneur showing interest in making fresh investments"
"IE387","pm modi unveils initiatives for skill development","http://indianexpress.com/article/india/pm-modi-unveils-initiatives-for-skill-development/","Mon, 19 Dec 2016 15:31:24 +0000","the indian institute of skills had been conceptualised by pm modi during his visit to singapore s institute of technical education"
"IE388","justice j s khehar appointed as chief justice of india","http://indianexpress.com/article/india/justice-j-s-khehar-appointed-as-chief-justice-of-india/","Mon, 19 Dec 2016 15:29:53 +0000","justice j s khehar will be sworn in on january 4 and will hold the tenure for over seven months till august 27 2017"
"IE389","preserve cultural ethos while executing projects mehbooba mufti to planners","http://indianexpress.com/article/india/jammu-and-kashmir-development-4435811/","Mon, 19 Dec 2016 15:29:30 +0000","the chief minister asked the planners to ensure creating more green space in these two cities besides walkways and solid waste management plants"
"IE390","was detained at airport in violation of court order moin qureshi","http://indianexpress.com/article/india/was-detained-at-airport-in-violation-of-court-order-meat-exporter-moin-qureshi-4435795/","Mon, 19 Dec 2016 15:28:38 +0000","in his application qureshi said the court had on october 26 this year stayed the lookout circular lc against him till november 22 despite which he was detained and his passport impounded by ed when he arrived in india"
"IE391","maharashtra bjp chief says complaint against him motivated","http://indianexpress.com/article/india/maharashtra-bjp-congress-4435825/","Mon, 19 Dec 2016 15:22:46 +0000","the opposition congress and some social activists had objected to danve s remarks saying it amounted to asking people to accept money during election campaign"
"IE392","death sentence of ripper jayanandan commuted to life term","http://indianexpress.com/article/india/death-sentence-of-ripper-jayanandan-commuted-to-life-term-4435827/","Mon, 19 Dec 2016 15:20:44 +0000","the court gave its verdict considering jayanandan s appeal against the sessions court awarding him death sentence for murdering a housewife at puthenvelikkara in 2006"
"IE393","fbi us dept of justice officials named witness in nias pathankot charge sheet","http://indianexpress.com/article/india/fbi-us-dept-of-justice-officials-named-witness-in-nias-pathankot-charge-sheet-4435805/","Mon, 19 Dec 2016 15:16:39 +0000","among the list of witnesses is mohammed sadeek alias muviya a resident of ghalotiakalan in pakistan s sialkot district and abdul rahman mogul a resident of polas village of pakistan occupied kashmir s poonch district"
"IE394","mamata banerjee doesnt stand chance against pm modi bjp","http://indianexpress.com/article/india/mamata-banerjee-doesnt-stand-chance-against-pm-modi-bjp-4435803/","Mon, 19 Dec 2016 15:14:06 +0000","kailash vijayvargiya said mamata banerjee and her party don t stand a chance to position themselves as an alternative to pm modi"
"IE395","punjab assembly passes bill to regularise services of 30 000 employees","http://indianexpress.com/article/india/punjab-assembly-passes-bill-to-regularise-services-of-30000-employees-4435793/","Mon, 19 Dec 2016 15:11:48 +0000","the punjab assembly on monday also passed the punjab regulation of fees of unaided education institutions bill 2016 in this regard"
"IE396","arvind kejriwal to address a rally in bhopal on tuesday","http://indianexpress.com/article/india/arvind-kejriwal-to-address-a-rally-in-bhopal-on-tuesday4435640/","Mon, 19 Dec 2016 15:06:58 +0000","aap national convener arvind kejriwal will kick start his party s campaign for the 2018 mp assembly polls by addressing a parivartan rally at chhola dussehra maidan in bhopal on tuesday"
"IE397","sushma swaraj discharged from aiims following recovery","http://indianexpress.com/article/india/sushma-swaraj-discharged-from-aiims-following-recovery/","Mon, 19 Dec 2016 14:54:02 +0000","sushma swaraj has been discharged from hospital at 7 pm after her postoperative uneventful recovery following kidney transplant operation on december 10 the aiims said in a statement"
"IE398","kcr rejects demand for cbi probe into nayeem gang activities","http://indianexpress.com/article/india/kcr-rejects-demand-for-cbi-probe-into-nayeem-gang-activities-4435789/","Mon, 19 Dec 2016 14:52:46 +0000","rao was speaking during a discussion on measures taken by the government against the criminal activities of nayeem and his associates and to maintain law and order in the state"
"IE399","discord in tmc over malda sahakari sabhadhipati post","http://indianexpress.com/article/india/discord-in-tmc-over-malda-sahakari-sabhadhipati-post-4435781/","Mon, 19 Dec 2016 14:51:17 +0000","ujjal choudhury another tmc leader and a member of malda zilla parishad resigned from the party and the body for not being considered for the post tmc sources said"
"IE400","aap declares elvis gomes as its cm candidate in goa","http://indianexpress.com/article/india/aap-declares-elvis-gomes-as-its-cm-candidate-in-goa/","Mon, 19 Dec 2016 14:44:03 +0000","currently the elected president of goa football association gomes was ig prisons and urban development secretary when he quit service"
"IE401","from low pressure area to very severe cyclonic storm how imd tracked vardah","http://indianexpress.com/article/india/from-low-pressure-area-to-very-severe-cyclonic-storm-how-imd-tracked-vardah-4435758/","Mon, 19 Dec 2016 14:43:08 +0000","vardah was finally declared a very severe cyclonic storm on the evening of december 10"
"IE402","for the first time nsg commandos may boot up at republic day parade","http://indianexpress.com/article/india/for-the-first-time-nsg-commandos-may-boot-up-at-republic-day-parade-4435722/","Mon, 19 Dec 2016 14:34:00 +0000","till now the troops of army s special forces were the only commando force to take part in the rajpath during january 26 celebrations"
"IE403","malegaon blasts nia refutes ats allegations of biased probe","http://indianexpress.com/article/india/2006-malegaon-bomb-blasts-4435705/","Mon, 19 Dec 2016 14:29:36 +0000","in its affidavit the nia said it arrived at the conclusion that the blasts were carried out by hindu group only after a thorough probe was carried out"
"IE404","modernisation in progress to enhance forces capabilities army chief","http://indianexpress.com/article/india/modernisation-in-progress-to-enhance-forces-capabilities-army-chief-4435721/","Mon, 19 Dec 2016 14:20:56 +0000","during his visit the army chief was accompanied by his wife and army wives welfare association awwa central president namita suhag"
"IE405","indrani mukerjea breaks down after learning about fathers death","http://indianexpress.com/article/india/indrani-mukerjea-breaks-down-after-learning-about-fathers-death/","Mon, 19 Dec 2016 14:18:09 +0000","indrani her husband and former media baron peter mukerjea and her former husband sanjeev khanna were produced in the court today for arguments on framing of charges"
"IE406","complete breakdown of administrative order in j k omar abdullah","http://indianexpress.com/article/india/complete-breakdown-of-administrative-order-in-jk-omar-abdullah-4435660/","Mon, 19 Dec 2016 14:17:46 +0000","the former chief minister was addressing his party functionaries at beerwah in central kashmir s budgam district after reviewing development activities in his constituency"
"IE407","mha tells states to ensure no commercial exploitation of national anthem","http://indianexpress.com/article/india/mha-tells-states-to-ensure-no-commercial-exploitation-of-national-anthem-4435702/","Mon, 19 Dec 2016 14:10:05 +0000","the home ministry said there shall not be dramatisation of the national anthem and it should not be included as a part of any variety show"
"IE408","you still have rs 500 notes here is what you can do","http://indianexpress.com/article/india/demonetisation-you-still-have-rs-500-notes-here-is-what-you-can-do-4435679/","Mon, 19 Dec 2016 13:57:51 +0000","deposits exceeding rs 5000 in old high tender notes can now be made only once per account till december 30"
"IE409","pm modi wants nehru indira vajpayee fame doesnt happen just like that ahmed patel","http://indianexpress.com/article/india/pm-modi-fame-ahmed-patel-4435675/","Mon, 19 Dec 2016 13:57:28 +0000","he said the government had expected that big amount of black money will be unearthed by demonetisation after which they would be able to give largesse to people in the next budget but now they cannot do that"
"IE410","demonetisation turned people into fakir mamata banerjee","http://indianexpress.com/article/india/demonetisation-turned-people-into-fakir-mamata-banerjee-4435670/","Mon, 19 Dec 2016 13:54:17 +0000","slamming the centre for promoting a digital economy the tmc chief said they are saying buy this app buy this mobile don t listen to them else you will become fakir"
"IE411","changes in labour laws can raise formal employment to 40 per cent","http://indianexpress.com/article/india/changes-in-labour-laws-can-raise-formal-employment-to-40-per-cent/","Mon, 19 Dec 2016 13:46:26 +0000","the report noted that employees should be offered a choice in receiving salaries in their preferred mode ctc or take home"
"IE412","hyderabad blast case nia court awards death sentence to yasin bhatkal four others","http://indianexpress.com/article/india/hyderabad-blast-case-nia-court-awards-death-sentence-to-yasin-bhatkal-four-others/","Mon, 19 Dec 2016 13:34:11 +0000","the court observed that the case was rare because of the manner in which the accused conspired and planned to place bombs and create mayhem and terror"
"IE413","jalpaiguri engineering student found dead in hostel room","http://indianexpress.com/article/india/jalpaiguri-engineering-student-found-dead-in-hostel-room-4435643/","Mon, 19 Dec 2016 13:32:32 +0000","the student had dinner last night and went to his room from where his body was found on monday"
"IE414","virbhadra pmla case ed provides documents to accused","http://indianexpress.com/article/india/virbhadra-pmla-case-ed-provides-documents-to-accused-4435620/","Mon, 19 Dec 2016 13:28:58 +0000","the charge sheet was filed for offences under sections 3 money laundering and 4 punishment for the offence of the prevention of money laundering act pmla act"
"IE415","night vision device used by terrorists recovered in samba","http://indianexpress.com/article/india/jk-infiltration-bid-night-vision-device-used-by-terrorists-recovered-4435618/","Mon, 19 Dec 2016 13:26:58 +0000","three terrorists had infiltrated into india via a tunnel along the ib in chamliyal of ramgarh sector on november 29 but were killed by border security forces in an encounter"
"IE416","ngt seeks response from uttarakhand govt centre on rehabilitation of villagers inside rajaji national park","http://indianexpress.com/article/india/ngt-uttarakhand-govt-4435601/","Mon, 19 Dec 2016 13:23:47 +0000","the plea contended that in 1983 moef and uttarakhand government had issued a notification and formed rajaji national park however there was no mention of revenue estates falling within the park"
"IE417","defence trade cooperation high on india kyrgyz talks","http://indianexpress.com/article/india/defence-trade-cooperation-high-on-india-kyrgyz-talks-4435606/","Mon, 19 Dec 2016 13:13:13 +0000","kyrgyzstan supports india s bid for membership of the un security council and welcomed its entry into the shanghai cooperation organisation sco"
"IE418","6 lakh out of 7 8 lakh assam tea labourers have opened bank accounts","http://indianexpress.com/article/india/demonetisation-assam-tea-labourers-bank-accounts-4435544/","Mon, 19 Dec 2016 12:57:07 +0000","sources in the tea industry however said though majority of tea labourers had already applied for opening bank accounts it would take some time for those accounts to become operational"
"IE419","coalscam final arguments against ex coal secretary hc gupta concluded","http://indianexpress.com/article/india/coalscam-final-arguments-against-ex-coal-secretary-hc-gupta-concluded-4435578/","Mon, 19 Dec 2016 12:56:08 +0000","the case pertains to alleged irregularities in allocation of thesgora b rudrapuri coal block in madhya pradesh to ksspl"
"IE420","search operation in sopore after reports of terrorists presence","http://indianexpress.com/article/india/search-operation-in-sopore-after-reports-of-terrorists-presence/","Mon, 19 Dec 2016 12:55:47 +0000","a search operation by 22 rashtriya rifles and jammu kashmir police is being carried out near sopore after the reports of presence of suspected terrorists"
"IE421","mumbai civic polls shiv sena fumes at fadnavis take on development vision","http://indianexpress.com/article/india/mumbai-civic-polls-shiv-sena-fumes-at-chief-minister-devendra-fadnavis-take-on-development-vision-4435122/","Mon, 19 Dec 2016 12:49:39 +0000","taking a dig at chief minister s ambitious mumbai nagpur expressway project sena said bjp s vision might be that regions along the super highway will prosper and land prices will increase on account of this grand scheme"
"IE422","nashik thirty lakh rupees in new notes seized four detained","http://indianexpress.com/article/india/nashik-thirty-lakh-rupees-in-new-notes-seized-four-detained-4435551/","Mon, 19 Dec 2016 12:44:33 +0000","while rs 17 40 lakh were seized from a man in wadala gaon locality of the city rs 13 lakh were recovered from three men at a garden in nashik"
"IE423","political slugfest over army chiefs appointment detestable gen retd shankar roychowdhury","http://indianexpress.com/article/india/political-slugfest-over-army-chiefs-appointment-detestable-gen-retd-shankar-roychowdhury-4435498/","Mon, 19 Dec 2016 12:36:18 +0000","their comments are ill advised and ill informed it is futile to tell politicians not to drag the army into this said former army chief gen retd shankar roychowdhury"
"IE424","less tax for small traders on digital transactions government","http://indianexpress.com/article/india/demonetisation-less-tax-for-small-traders-on-digital-transactions-government-4435426/","Mon, 19 Dec 2016 12:34:16 +0000","the decision has been taken to achieve the government s mission of moving towards a less cash economy and to incentivise small traders businesses to proactively accept payments by digital means cbdt said"
"IE425","enhanced facilities for women troops on borders rajnath singh","http://indianexpress.com/article/india/enhanced-facilities-for-women-troops-on-borders-rajnath-singh-4435496/","Mon, 19 Dec 2016 12:32:58 +0000","home minister said it was essential to have gender friendly facilities at these far flung areas for women as the present support system is deficient"
"IE426","rahul gandhi pm modi made fun of 99 per cent honest people through demonetisation","http://indianexpress.com/article/india/rahul-gandhi-pm-modi-made-fun-of-99-per-cent-honest-people-through-demonetisation-4435439/","Mon, 19 Dec 2016 12:32:32 +0000","the purpose of note ban was garib ka khincho amir ko sincho extract from the poor and help the rich rahul gandhi said"
"IE427","tripura mla runs away with speakers mace stalls house","http://indianexpress.com/article/india/tripura-assembly-speaker-mace-4435492/","Mon, 19 Dec 2016 12:31:44 +0000","the watch and ward staff led by the marshal followed barman and after half a minute brought the mace back before speaker ramendra chandra debnath went to his chamber"
"IE428","the best solar device is timing","http://indianexpress.com/article/india/the-best-solar-device-is-timing-ice-stupa-ladakh-sonam-wangchuk-rolex-award-4435497/","Mon, 19 Dec 2016 12:29:57 +0000","environmentalist sonam wangchuk on his plan for an alternative university and how spiritual leaders can help deal with climate change"
"IE429","fog in north 78 trains to remain cancelled till jan 15","http://indianexpress.com/article/india/fog-in-north-78-trains-to-remain-cancelled-till-jan-154435475/","Mon, 19 Dec 2016 12:12:17 +0000","regular announcements are being made to inform passengers about the train positions"
"IE430","pay rs 10 000 fine for throwing waste in public place ngt","http://indianexpress.com/article/india/pay-rs-10000-fine-for-throwing-waste-in-public-place-ngt-4435462/","Mon, 19 Dec 2016 12:07:35 +0000","the green panel said that all authorities are under statutory obligation to ensure that waste is collected transported and disposed of in accordance with solid waste management rules 2016"
"IE431","rahul gandhi wanted to scare people with tremor remark mukhtar abbas naqvi","http://indianexpress.com/article/india/demonetisation-tremor-rahul-gandhi-parliament-bjp-4435447/","Mon, 19 Dec 2016 11:51:52 +0000","naqvi asked congress to tell the nation why the party was against the demonetisation of high value currency notes and stalled lok sabha for 28 days"
"IE432","sniffer dogs on jnu campus to get clues on najeeb ahmed","http://indianexpress.com/article/india/sniffer-dogs-on-jnu-campus-to-get-clues-on-najeeb-ahmed-4435438/","Mon, 19 Dec 2016 11:51:22 +0000","concerned over disappearance of the jnu student delhi high court had last week directed police to scan the entire campus including hostels classrooms and rooftops of the varsity by using sniffer dogs"
"IE433","hyderabad blast case yasin bhatkal four others get death sentence by nia court","http://indianexpress.com/article/india/hyderabad-blast-case-yasin-bhatkal-four-others-get-death-sentence-by-nia-court/","Mon, 19 Dec 2016 11:35:58 +0000","eighteen people were killed in the twin blast at dilsukhnagar in hyderabad on february 21 2013"
"IE434","cpi m questions appointment of new army chief","http://indianexpress.com/article/india/cpim-questions-appointment-of-new-army-chief-4435411/","Mon, 19 Dec 2016 11:28:32 +0000","the army should not be subject to any political interference cpi m politburo said in a statement"
"IE435","vs achuthanandan lashes out at kerala police for recent atrocities","http://indianexpress.com/article/india/vs-achuthanandan-lashes-out-at-kerala-police-for-recent-atrocities-4435306/","Mon, 19 Dec 2016 11:22:02 +0000","such actions by these police officers will only help in instilling a feeling that the state is headed towards fascism he added"
"IE436","madhya pradesh to soon have its first cashless village","http://indianexpress.com/article/india/madhya-pradesh-to-soon-have-its-first-cashless-village-4435324/","Mon, 19 Dec 2016 11:07:17 +0000","a nationalised bank has come up with a plan in cooperation with the state government to transform badjhiri into a cashless village mp s finance minister jayant malaiya"
"IE437","atrocities against scheduled castes and tribes bjp ruled rajasthan tops list up follows","http://indianexpress.com/article/india/atrocities-against-scheduled-castes-and-tribes-bjp-ruled-rajasthan-tops-list-up-follows-4435307/","Mon, 19 Dec 2016 10:53:49 +0000","a meeting was held on monday to review the implementation of the scheduled castes and the scheduled tribes prevention of atrocities act 1989"
"IE438","demonetisation have the support of people union minister pon radhakrishnan","http://indianexpress.com/article/india/demonetisation-bjp-congress-pon-radhakrishnan-4435284/","Mon, 19 Dec 2016 10:41:52 +0000","on disputes in sharing cauvery river water among riparian states he said the best way to bring to an end to the river water disputes is to nationalise the rivers"
"IE439","afroza repatriation changed perception about bsf in bangladesh says former dig","http://indianexpress.com/article/india/afroza-refugee-child-documentary-repatriation-changed-perception-about-bsf-in-bangladesh-4435295/","Mon, 19 Dec 2016 10:40:40 +0000","the documentary showcases the lives of children of undertrials and convicted prisoners and how they try to triumph over social ostracism"
"IE440","up unable to withdraw cash for sons wedding farmer kills self","http://indianexpress.com/article/india/demonetisation-suicide-up-unable-to-withdraw-cash-for-sons-wedding-farmer-kills-self-4435271/","Mon, 19 Dec 2016 10:28:43 +0000","police said satish kumar was rushed to hospital on sunday in a serious condition after consuming poison where he was declared dead"
"IE441","manipur vehicles torched in senapati district curfew on in imphal east","http://indianexpress.com/article/india/vehicles-torched-in-senapati-districtcurfew-on-in-imphal-east-4435248/","Mon, 19 Dec 2016 10:21:19 +0000","police are on high alert to contain spread of violence in the wake of saturday s incident at imphal ukhrul road in which 22 vehicles were vandalised by a mob"
"IE442","rahul gandhi in jaunpur all cash not black money all black money not in cash","http://indianexpress.com/article/india/live-rahul-gandhi-slams-pm-modi-on-demonetisation/","Mon, 19 Dec 2016 09:58:42 +0000","the congress leader said that the decision to demonetise high value currency was not against corruption or black money but against farmers and poor people"
"IE443","crime branch team reaches jnu begins probe in najeeb ahmed case","http://indianexpress.com/article/india/crime-branch-team-reaches-jnu-begins-probe-in-najeeb-ahmed-case-4435181/","Mon, 19 Dec 2016 09:30:20 +0000","the students of jnu have criticised the delhi police over the delay in tracing najeeb who has been missing from the campus after allegedly being beaten up by a mob of 20 students comprising mostly the abvp members"
"IE444","demonetisation we want to stop black money oppositions agenda is to stop parliament says pm modi","http://indianexpress.com/article/india/our-agenda-is-to-stop-black-money-opposition-wants-to-stop-functioning-of-parliament-narendra-modi-4435142/","Mon, 19 Dec 2016 09:24:48 +0000","modi also reiterated his promise of 50 days saying only that is the duration of time for which people will face trouble"
"IE445","top 10 quotes from pm narendra modis kanpur rally using technology to track black money hoarders","http://indianexpress.com/article/india/we-wished-to-close-down-on-black-money-they-wished-to-close-down-parliament-pm-narendra-modi-top-10-quotes-at-kanpur-parivartan-rally-4435105/","Mon, 19 Dec 2016 09:04:15 +0000","while addressing parivartan rally in kanpur the pm said that for the first time he saw people raising slogans in the parliament to save the corrupt"
"IE446","mj akbar meets czech foreign minister","http://indianexpress.com/article/india/mj-akbar-meets-czech-foreign-minister-4435155/","Mon, 19 Dec 2016 08:54:07 +0000","india and the czech republic have strong linkages in various fields including political economic defence science and technology culture tourism and people to people exchanges"
"IE447","pm modi inaugurates countrys first indian institute of skills in kanpur","http://indianexpress.com/article/india/pm-modi-inaugurates-countrys-first-indian-institute-of-skills-in-kanpur-4435104/","Mon, 19 Dec 2016 08:43:08 +0000","the iis was conceptualised by modi during his visit to singapore s institute of technical education"
"IE448","indiscipline in armed forces to be viewed seriously supreme court","http://indianexpress.com/article/india/indiscipline-in-armed-forces-to-be-viewed-seriously-supreme-court-4435124/","Mon, 19 Dec 2016 08:36:31 +0000","the court s remarks came as it dealt with a plea filed by central industrial security force cisf against the delhi high court s august 2014 judgement"
"IE449","thane missing brick kiln workers body found hanging from tree","http://indianexpress.com/article/india/thane-missing-brick-kiln-workers-body-found-hanging-from-tree-4435097/","Mon, 19 Dec 2016 08:23:45 +0000","chandar wagh s body was found hanging from a tree in kochre village in murbad police said"
"IE450","akhil gogoi vows to foil move for citizenship to hindu bangladeshis","http://indianexpress.com/article/india/akhil-gogoi-vows-to-foil-move-for-citizenship-to-hindu-bangladeshis-4435081/","Mon, 19 Dec 2016 08:16:56 +0000","he said that assam iss in a crisis and there is a big conspiracy behind granting citizenship to hindu bangladeshi immigrants"
"IE451","demonetisation cashlessness sting still painful on day 41","http://indianexpress.com/article/india/demonetisation-cashlessness-sting-still-painful-on-day-41-4435090/","Mon, 19 Dec 2016 08:11:26 +0000","similar conditions were witnessed outside the indian overseas bank icici bank and axis bank in preet vihar area in east delhi"
"IE452","parivartan rally highlights first time slogans were raised in parliament in support of the corrupt says pm narendra modi","http://indianexpress.com/article/india/live-pm-narendra-modi-addresses-parivartan-rally-in-kanpur-uttar-pradesh-4435079/","Mon, 19 Dec 2016 08:07:28 +0000","the prime minister has so far addressed rallies in ghazipur agra kushinagar moradabad and bahraich"
"IE453","prakash javadekar takes dig at sharad pawar over remarks on demonetisation","http://indianexpress.com/article/india/prakash-javadekar-takes-dig-at-sharad-pawar-over-remarks-on-demonetisation-4435076/","Mon, 19 Dec 2016 07:54:38 +0000","pawar has slammed modi for dragging indira gandhi into demonetisation debate by saying that the then prime minister virtually rejected chavan s proposal in that direction"
"IE454","sushma swaraj discharged from aiims post kidney transplant surgery","http://indianexpress.com/article/india/sushma-swaraj-discharged-from-aiims-post-kidney-transplant-surgery-4435014/","Mon, 19 Dec 2016 07:28:25 +0000","swaraj who has been suffering from diabetes for almost 20 years was admitted to aiims on november 7th"
"IE455","in 2016 indo pak relations took a wrong turn among worst years for bilateral ties","http://indianexpress.com/article/india/in-2016-indo-pak-relations-took-a-wrong-turn-among-worst-years-for-bilateral-ties-4435007/","Mon, 19 Dec 2016 07:27:27 +0000","india demanded answers from pakistan while linking the peace process to action against terrorism emanating from its soil"
"IE456","leh records coldest night of season at minus 13 8 degree celsius","http://indianexpress.com/article/india/leh-records-coldest-night-of-season-at-minus-13-8-degree-celsius-4434948/","Mon, 19 Dec 2016 07:09:11 +0000","this is the lowest night temperature the town has experienced so far this winter and leh was the coldest recorded place in the state"
"IE457","kerala 11 rss men get double life term for dyfi activists murder","http://indianexpress.com/article/india/kerala-11-rss-activists-get-double-life-term-for-dyfi-actvists-murder-4434993/","Mon, 19 Dec 2016 07:07:18 +0000","the court had on friday found 13 rss activists guilty of the murder"
"IE458","human induced climate change worsened 2015 heatwave in india says iit research","http://indianexpress.com/article/india/human-induced-climate-change-worsened-2015-heatwave-in-india-says-iit-research-4434930/","Mon, 19 Dec 2016 06:58:33 +0000","the research team also found that despite being close in location and time the two heat waves were meteorologically independent"
"IE459","pm narendra modi to address parivartan rally in kanpur","http://indianexpress.com/article/india/narendra-modi-parivartan-rally-bjp-uttar-pradesh-assembly-elections-kanpur-4434913/","Mon, 19 Dec 2016 06:57:56 +0000","pm modi has addressed rallies in ghazipur agra kushinagar moradabad and bahraich so far"
"IE460","rs 3 lakh compensation for families of 597 who died of grief post jayalalithaas death aiadmk","http://indianexpress.com/article/india/jayalalithaa-death-aiadmk-3-lakh-compensation-597-dead-4434909/","Mon, 19 Dec 2016 06:56:12 +0000","the announcement was made on the day newly sworn in tamil nadu chief minister o panneerselvam arrived in delhi to request the modi government to grant bharat ratna posthumously for jayalalithaa"
